season_year,season_type,week,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds.1,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block,team_score,opp_score,opp_team,h/a,DK points
2016,Regular,4,SEA,1,0,0,0,0,0,0,0,3,0,0,0,0,4.0,0,27,17,NYJ,0,11.0
2016,Preseason,4,WAS,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,20,13,TB,0,7.0
2016,Regular,4,HOU,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,0,27,20,TEN,1,10.0
2016,Preseason,4,UNK,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,25,27,MIN,0,5.0
2016,Regular,4,SD,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,34,35,NO,1,2.0
2016,Regular,4,DEN,1,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0,27,7,TB,0,15.0
2016,Preseason,4,SD,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,21,31,SF,1,4.0
2016,Regular,4,BUF,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,16,0,NE,0,15.0
2016,Preseason,4,KC,2,0,2,0,0,0,0,0,0,0,0,0,0,4.0,0,17,7,GB,1,12.0
2016,Regular,4,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,43,14,KC,1,9.0
2016,Preseason,4,CAR,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0,18,6,PIT,1,12.0
2016,Regular,4,OAK,3,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,28,27,BAL,0,4.0
2016,Preseason,4,JAC,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0,15,17,ATL,0,7.0
2016,Regular,4,LA,2,0,2,0,0,0,0,0,3,0,0,0,0,3.0,0,17,13,ARI,0,17.0
2016,Preseason,4,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,21,7,CLE,0,9.0
2016,Preseason,4,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,17,38,ARI,0,-1.0
2016,Regular,4,CHI,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,17,14,DET,1,7.0
2016,Regular,4,JAC,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,30,27,IND,1,8.0
2016,Preseason,4,MIN,0,0,3,0,0,1,0,0,1,0,0,0,0,4.0,0,27,25,UNK,1,18.0
2016,Regular,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,24,MIN,0,0.0
2016,Preseason,4,SEA,1,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,23,21,OAK,0,10.0
2016,Preseason,4,HOU,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,28,17,DAL,0,13.0
2016,Regular,4,DET,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,14,17,CHI,0,9.0
2016,Regular,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,16,BUF,1,3.0
2016,Regular,4,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,20,31,WAS,0,4.0
2016,Regular,4,NO,2,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,35,34,SD,0,8.0
2016,Regular,5,ARI,2,0,1,0,0,0,0,0,2,0,0,0,1,7.0,0,33,21,SF,0,15.0
2016,Regular,5,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,23,29,IND,0,4.0
2016,Regular,5,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,21,33,ARI,1,0.0
2016,Regular,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,13,33,NE,1,0.0
2016,Regular,5,MIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,17,30,TEN,1,7.0
2016,Regular,5,NYG,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,16,23,GB,0,4.0
2016,Regular,5,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,23,24,DET,0,5.0
2016,Regular,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,28,14,CIN,1,5.0
2016,Regular,5,GB,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,23,16,NYG,1,7.0
2016,Regular,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,31,MIN,0,1.0
2016,Regular,5,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,16,23,ATL,1,4.0
2016,Regular,5,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,31,34,OAK,0,4.0
2016,Regular,5,NE,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,33,13,CLE,0,8.0
2016,Regular,5,ATL,3,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,23,16,DEN,0,9.0
2016,Regular,5,TB,1,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0,17,14,CAR,0,9.0
2016,Regular,5,CIN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,14,28,DAL,0,2.0
2016,Regular,5,NYJ,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,13,31,PIT,0,2.0
2016,Regular,5,DET,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,24,23,PHI,1,7.0
2016,Regular,5,TEN,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,0,30,17,MIA,0,11.0
2016,Regular,5,WAS,1,0,0,0,0,0,1,1,0,0,0,0,0,3.0,0,16,10,BAL,0,13.0
2016,Regular,5,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,19,30,BUF,1,3.0
2016,Regular,5,MIN,1,0,0,0,0,0,1,1,1,0,0,0,0,4.0,0,31,13,HOU,1,16.0
2016,Regular,5,BUF,2,0,1,0,0,0,0,0,2,1,0,0,0,4.0,0,30,19,LA,0,17.0
2016,Regular,5,OAK,3,0,2,0,0,0,0,0,2,0,0,0,0,2.0,0,34,31,SD,1,9.0
2016,Regular,5,BAL,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,10,16,WAS,1,6.0
2016,Regular,5,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,14,17,TB,1,3.0
2016,Regular,5,IND,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,29,23,CHI,1,2.0
2016,Regular,5,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,31,13,NYJ,1,7.0
2016,Regular,6,MIA,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,30,15,PIT,1,7.0
2016,Regular,6,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17,16,CHI,0,2.0
2016,Regular,6,ATL,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,24,26,SEA,0,3.0
2016,Regular,6,ARI,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,28,3,NYJ,1,12.0
2016,Regular,6,BAL,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0,23,27,NYG,0,7.0
2016,Regular,6,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,26,23,IND,1,5.0
2016,Regular,6,DET,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,31,28,LA,1,2.0
2016,Regular,6,PIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,30,MIA,0,1.0
2016,Regular,6,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,16,30,DAL,1,4.0
2016,Regular,6,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,26,28,TEN,0,3.0
2016,Regular,6,DEN,0,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,13,21,SD,0,6.0
2016,Regular,6,SD,2,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,21,13,DEN,1,10.0
2016,Regular,6,DAL,5,0,3,0,0,0,0,0,1,0,0,0,0,1.0,0,30,16,GB,0,10.0
2016,Regular,6,SF,3,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,16,45,BUF,0,3.0
2016,Regular,6,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,26,10,OAK,0,10.0
2016,Regular,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,17,35,NE,0,-1.0
2016,Regular,6,PHI,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0,20,27,WAS,0,14.0
2016,Regular,6,IND,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,23,26,HOU,0,3.0
2016,Regular,6,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,28,31,DET,0,0.0
2016,Regular,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,28,26,CLE,1,6.0
2016,Regular,6,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,35,17,CIN,1,5.0
2016,Regular,6,NO,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,41,38,CAR,1,2.0
2016,Regular,6,BUF,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,45,16,SF,1,6.0
2016,Regular,6,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,28,ARI,0,-1.0
2016,Regular,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,27,23,BAL,1,2.0
2016,Regular,6,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,26,24,ATL,1,8.0
2016,Regular,6,CHI,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,16,17,JAC,1,7.0
2016,Regular,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,27,20,PHI,1,6.0
2016,Regular,6,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,38,41,NO,0,-1.0
2016,Regular,6,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,10,26,KC,1,1.0
2016,Regular,7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,25,28,MIA,0,0.0
2016,Regular,7,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21,27,KC,0,0.0
2016,Regular,7,ATL,1,0,1,1,0,0,0,0,1,0,0,0,0,4.0,0,30,33,SD,1,13.0
2016,Regular,7,MIN,1,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0,10,21,PHI,0,8.0
2016,Regular,7,NYJ,2,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0,24,16,BAL,1,8.0
2016,Regular,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,26,34,IND,1,1.0
2016,Regular,7,NYG,3,0,0,0,0,0,0,0,4,1,0,0,0,3.0,0,17,10,LA,0,21.0
2016,Regular,7,IND,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0,34,26,TEN,0,11.0
2016,Regular,7,NE,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,27,16,PIT,0,3.0
2016,Regular,7,KC,2,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0,27,21,NO,1,11.0
2016,Regular,7,DEN,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,27,9,HOU,1,8.0
2016,Regular,7,OAK,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0,33,16,JAC,0,8.0
2016,Regular,7,PHI,4,0,3,0,0,1,0,0,1,0,0,0,0,6.0,0,21,10,MIN,1,24.0
2016,Regular,7,CHI,2,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,10,26,GB,0,12.0
2016,Regular,7,BAL,1,1,2,1,0,0,0,0,0,0,0,0,0,5.0,0,16,24,NYJ,0,17.0
2016,Regular,7,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,33,OAK,1,-1.0
2016,Regular,7,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,26,10,CHI,1,9.0
2016,Regular,7,DET,1,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,20,17,WAS,1,7.0
2016,Regular,7,LA,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,10,17,NYG,1,3.0
2016,Regular,7,TB,3,0,2,0,0,0,0,0,1,0,0,0,0,4.0,0,34,17,SF,0,11.0
2016,Regular,7,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,17,31,CIN,0,4.0
2016,Regular,7,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,17,34,TB,1,3.0
2016,Regular,7,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,17,20,DET,0,4.0
2016,Regular,7,PIT,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,16,27,NE,1,4.0
2016,Regular,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,28,25,BUF,1,4.0
2016,Regular,7,CIN,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,31,17,CLE,1,7.0
2016,Regular,7,SEA,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0,6,6,ARI,0,15.0
2016,Regular,7,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,33,30,ATL,0,4.0
2016,Regular,7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,27,DEN,0,0.0
2016,Regular,7,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6,6,SEA,1,8.0
2016,Regular,8,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,30,24,TB,0,2.0
2016,Regular,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,10,20,CHI,0,2.0
2016,Regular,8,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,20,30,CAR,0,2.0
2016,Regular,8,WAS,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,27,27,CIN,0,7.0
2016,Regular,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,28,31,NYJ,1,1.0
2016,Regular,8,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,41,25,BUF,0,2.0
2016,Regular,8,NYJ,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,31,28,CLE,0,4.0
2016,Regular,8,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,33,32,GB,1,2.0
2016,Regular,8,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,25,20,SEA,1,4.0
2016,Regular,8,CAR,2,0,1,1,0,0,0,0,1,0,0,0,0,8.0,0,30,20,ARI,1,19.0
2016,Regular,8,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,24,30,OAK,1,3.0
2016,Regular,8,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,29,23,PHI,1,5.0
2016,Regular,8,DEN,0,0,0,0,0,0,0,0,3,1,0,0,0,4.0,1,27,19,SD,1,19.0
2016,Regular,8,SEA,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,20,25,NO,0,10.0
2016,Regular,8,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,20,10,MIN,1,9.0
2016,Regular,8,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22,36,TEN,0,-4.0
2016,Regular,8,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,32,33,ATL,0,1.0
2016,Regular,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,14,30,KC,1,2.0
2016,Regular,8,SD,3,0,2,0,0,0,0,0,1,1,0,0,0,1.0,0,19,27,DEN,0,13.0
2016,Regular,8,TEN,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,36,22,JAC,1,4.0
2016,Regular,8,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,27,27,WAS,1,3.0
2016,Regular,8,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,13,20,HOU,0,6.0
2016,Regular,8,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,25,41,NE,1,1.0
2016,Regular,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20,13,DET,1,5.0
2016,Regular,8,PHI,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,23,29,DAL,0,3.0
2016,Regular,8,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0,30,14,IND,0,11.0
2016,Regular,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,23,41,NO,1,-3.0
2016,Regular,9,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,31,25,BUF,1,7.0
2016,Regular,9,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,14,19,KC,0,3.0
2016,Regular,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,35,10,CLE,0,8.0
2016,Regular,9,CAR,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,13,10,LA,0,10.0
2016,Regular,9,PIT,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,14,21,BAL,0,5.0
2016,Regular,9,KC,3,0,3,0,0,0,0,0,1,0,0,0,0,2.0,0,19,14,JAC,1,11.0
2016,Regular,9,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,25,31,SEA,0,5.0
2016,Regular,9,OAK,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,30,20,DEN,1,7.0
2016,Regular,9,MIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,16,22,DET,1,3.0
2016,Regular,9,BAL,0,0,0,0,0,0,0,0,1,0,1,1,0,2.0,0,21,14,PIT,1,13.0
2016,Regular,9,ATL,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,43,28,TB,0,6.0
2016,Regular,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,20,30,OAK,0,1.0
2016,Regular,9,NO,2,0,3,0,0,0,0,0,1,0,0,0,0,1.0,0,41,23,SF,0,9.0
2016,Regular,9,MIA,2,0,0,0,0,1,0,0,2,0,0,0,0,3.0,0,27,23,NYJ,1,13.0
2016,Regular,9,NYG,1,1,0,0,0,0,0,0,2,0,0,0,0,2.0,0,28,23,PHI,1,8.0
2016,Regular,9,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,26,31,IND,1,5.0
2016,Regular,9,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,28,43,ATL,1,0.0
2016,Regular,9,PHI,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,23,28,NYG,0,4.0
2016,Regular,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,35,43,SD,0,-3.0
2016,Regular,9,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,35,DAL,1,-4.0
2016,Regular,9,DET,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,22,16,MIN,0,5.0
2016,Regular,9,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,23,27,MIA,0,1.0
2016,Regular,9,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,10,13,CAR,1,9.0
2016,Regular,9,IND,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0,31,26,GB,0,11.0
2016,Regular,9,SD,1,0,1,1,0,0,0,0,2,1,0,0,0,0.0,0,43,35,TEN,1,14.0
2016,Regular,10,BAL,2,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0,28,7,CLE,1,14.0
2016,Regular,10,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,24,31,SEA,1,4.0
2016,Regular,10,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,21,24,HOU,1,1.0
2016,Regular,10,PHI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,24,15,ATL,1,5.0
2016,Regular,10,SEA,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,31,24,NE,0,6.0
2016,Regular,10,CIN,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,20,21,NYG,0,5.0
2016,Regular,10,KC,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,20,17,CAR,0,13.0
2016,Regular,10,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,24,31,MIA,1,2.0
2016,Regular,10,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,26,20,MIN,1,6.0
2016,Regular,10,DEN,2,0,2,0,0,0,0,0,2,0,0,0,0,1.0,1,25,23,NO,0,11.0
2016,Regular,10,SF,2,0,2,0,0,0,0,0,2,0,0,0,0,2.0,0,20,23,ARI,0,10.0
2016,Regular,10,MIA,0,0,0,0,0,0,0,0,4,1,0,0,0,3.0,0,31,24,SD,0,17.0
2016,Regular,10,LA,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,9,6,NYJ,0,10.0
2016,Regular,10,NO,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,0,23,25,DEN,1,10.0
2016,Regular,10,CAR,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,17,20,KC,1,6.0
2016,Regular,10,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,23,20,SF,1,6.0
2016,Regular,10,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,15,24,PHI,0,4.0
2016,Regular,10,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,21,20,CIN,1,6.0
2016,Regular,10,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,10,36,TB,0,2.0
2016,Regular,10,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,35,30,PIT,0,0.0
2016,Regular,10,TEN,0,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0,47,25,GB,1,11.0
2016,Regular,10,CLE,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,7,28,BAL,0,5.0
2016,Regular,10,HOU,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,24,21,JAC,0,12.0
2016,Regular,10,MIN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,20,26,WAS,0,3.0
2016,Regular,10,PIT,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,30,35,DAL,1,0.0
2016,Regular,10,TB,3,0,2,0,0,0,0,0,2,1,0,0,0,4.0,0,36,10,CHI,1,22.0
2016,Regular,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,25,47,TEN,0,-2.0
2016,Regular,10,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,6,9,LA,1,7.0
2016,Regular,11,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,24,17,TEN,1,6.0
2016,Regular,11,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,12,16,BUF,1,5.0
2016,Regular,11,KC,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,17,19,TB,1,3.0
2016,Regular,11,CAR,2,1,1,0,0,0,0,0,1,0,0,0,0,3.0,0,23,20,NO,1,10.0
2016,Regular,11,TB,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,19,17,KC,0,5.0
2016,Regular,11,TEN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,17,24,IND,0,4.0
2016,Regular,11,SEA,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,26,15,PHI,1,7.0
2016,Regular,11,JAC,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,19,26,DET,0,7.0
2016,Regular,11,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,24,42,WAS,0,-2.0
2016,Regular,11,LA,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,10,14,MIA,1,7.0
2016,Regular,11,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,20,23,CAR,0,2.0
2016,Regular,11,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,16,12,CIN,0,9.0
2016,Regular,11,MIN,1,0,0,0,0,1,0,0,2,1,0,0,0,4.0,0,30,24,ARI,1,20.0
2016,Regular,11,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,30,17,SF,0,6.0
2016,Regular,11,DET,1,0,1,0,0,0,1,1,2,1,0,0,0,0.0,0,26,19,JAC,1,19.0
2016,Regular,11,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,20,27,OAK,0,2.0
2016,Regular,11,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,24,PIT,1,0.0
2016,Regular,11,PIT,1,0,1,1,0,0,0,0,1,0,0,0,0,8.0,0,24,9,CLE,0,22.0
2016,Regular,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17,27,DAL,0,1.0
2016,Regular,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,15,26,SEA,0,3.0
2016,Regular,11,NYG,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,22,16,CHI,1,7.0
2016,Regular,11,WAS,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,42,24,GB,1,6.0
2016,Regular,11,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,14,10,LA,0,7.0
2016,Regular,11,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,24,30,MIN,0,5.0
2016,Regular,11,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,22,NYG,0,0.0
2016,Regular,11,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,27,20,HOU,1,7.0
2016,Regular,11,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17,30,NE,1,0.0
2016,Regular,11,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,27,17,BAL,1,2.0
2016,Regular,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,16,DET,0,3.0
2016,Regular,12,KC,1,0,1,0,0,1,0,0,0,0,0,0,0,5.0,0,30,27,DEN,0,13.0
2016,Regular,12,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,21,28,BUF,0,4.0
2016,Regular,12,LA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,21,49,NO,0,0.0
2016,Regular,12,BAL,3,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,19,14,CIN,1,8.0
2016,Regular,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,22,NE,1,0.0
2016,Regular,12,OAK,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,35,32,CAR,1,13.0
2016,Regular,12,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,19,38,ATL,0,1.0
2016,Regular,12,MIA,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,31,24,SF,1,6.0
2016,Regular,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,28,PIT,1,-1.0
2016,Regular,12,CLE,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,13,27,NYG,1,3.0
2016,Regular,12,ATL,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,38,19,ARI,1,5.0
2016,Regular,12,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,16,13,MIN,1,6.0
2016,Regular,12,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,14,19,BAL,0,5.0
2016,Regular,12,NE,2,1,2,0,0,0,0,0,0,0,0,0,0,1.0,0,22,17,NYJ,0,8.0
