,season_year,season_type,week,home_team,home_score,away_team,away_score,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block
224,2016,Preseason,4,CAR,18,PIT,6,CAR,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
225,2016,Preseason,4,OAK,21,SEA,23,SEA,1,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0
226,2016,Regular,4,PIT,43,KC,14,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
227,2016,Regular,4,NYJ,17,SEA,27,SEA,1,0,0,0,0,0,0,0,3,0,0,0,0,4.0,0
228,2016,Preseason,4,CLE,7,CHI,21,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
229,2016,Regular,4,TB,7,DEN,27,DEN,1,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0
230,2016,Preseason,4,CIN,10,IND,13,CIN,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
231,2016,Preseason,4,DAL,17,HOU,28,HOU,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0
232,2016,Preseason,4,NO,14,BAL,23,BAL,2,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0
233,2016,Regular,4,JAC,30,IND,27,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
234,2016,Regular,4,JAC,30,IND,27,JAC,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
235,2016,Regular,4,NE,0,BUF,16,BUF,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
236,2016,Regular,4,NE,0,BUF,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
237,2016,Preseason,4,MIA,10,TEN,21,TEN,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
238,2016,Regular,4,ATL,48,CAR,33,CAR,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0
239,2016,Preseason,4,OAK,21,SEA,23,OAK,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0
240,2016,Preseason,4,KC,17,GB,7,GB,1,0,1,0,0,0,0,0,2,0,0,1,0,2.0,0
241,2016,Regular,4,HOU,27,TEN,20,TEN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
242,2016,Regular,4,TB,7,DEN,27,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
243,2016,Regular,4,WAS,31,CLE,20,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
244,2016,Regular,4,MIN,24,NYG,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
245,2016,Preseason,4,DET,31,BUF,0,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
246,2016,Regular,4,MIN,24,NYG,10,MIN,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
247,2016,Preseason,4,ATL,17,JAC,15,JAC,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
248,2016,Preseason,4,ARI,38,DEN,17,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
249,2016,Regular,4,ATL,48,CAR,33,ATL,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0
250,2016,Regular,4,ARI,13,LA,17,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
251,2016,Regular,4,BAL,27,OAK,28,BAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
252,2016,Preseason,4,PHI,14,NYJ,6,NYJ,3,0,3,0,0,0,0,0,2,0,0,0,0,1.0,0
253,2016,Regular,4,BAL,27,OAK,28,OAK,3,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
254,2016,Regular,5,CLE,13,NE,33,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
255,2016,Regular,5,DAL,28,CIN,14,CIN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
256,2016,Regular,5,IND,29,CHI,23,IND,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
257,2016,Regular,5,DET,24,PHI,23,DET,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
258,2016,Regular,5,CLE,13,NE,33,NE,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
259,2016,Regular,5,PIT,31,NYJ,13,NYJ,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
260,2016,Regular,5,DAL,28,CIN,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
261,2016,Regular,5,DEN,16,ATL,23,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
262,2016,Regular,5,PIT,31,NYJ,13,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
263,2016,Regular,5,MIA,17,TEN,30,MIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1
264,2016,Regular,5,MIA,17,TEN,30,TEN,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,0
265,2016,Regular,5,SF,21,ARI,33,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
266,2016,Regular,5,OAK,34,SD,31,OAK,3,0,2,0,0,0,0,0,2,0,0,0,0,2.0,0
267,2016,Regular,5,CAR,14,TB,17,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
268,2016,Regular,5,IND,29,CHI,23,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
269,2016,Regular,5,BAL,10,WAS,16,WAS,1,0,0,0,0,0,1,1,0,0,0,0,0,3.0,0
270,2016,Regular,5,LA,19,BUF,30,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1
271,2016,Regular,5,GB,23,NYG,16,NYG,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
272,2016,Regular,5,DEN,16,ATL,23,ATL,3,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
273,2016,Regular,5,LA,19,BUF,30,BUF,2,0,1,0,0,0,0,0,2,1,0,0,0,4.0,0
274,2016,Regular,5,BAL,10,WAS,16,BAL,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
275,2016,Regular,5,GB,23,NYG,16,GB,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
276,2016,Regular,5,MIN,31,HOU,13,MIN,1,0,0,0,0,0,1,1,1,0,0,0,0,4.0,0
277,2016,Regular,5,MIN,31,HOU,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
278,2016,Regular,5,OAK,34,SD,31,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
279,2016,Regular,5,DET,24,PHI,23,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
280,2016,Regular,5,SF,21,ARI,33,ARI,2,0,1,0,0,0,0,0,2,0,0,0,1,7.0,0
281,2016,Regular,5,CAR,14,TB,17,TB,1,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0
282,2016,Regular,6,DET,31,LA,28,DET,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
283,2016,Regular,6,GB,16,DAL,30,DAL,5,0,3,0,0,0,0,0,1,0,0,0,0,1.0,0
284,2016,Regular,6,GB,16,DAL,30,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
285,2016,Regular,6,BUF,45,SF,16,BUF,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
286,2016,Regular,6,NO,41,CAR,38,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
287,2016,Regular,6,NE,35,CIN,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
288,2016,Regular,6,SD,21,DEN,13,DEN,0,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
289,2016,Regular,6,TEN,28,CLE,26,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
290,2016,Regular,6,BUF,45,SF,16,SF,3,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
291,2016,Regular,6,HOU,26,IND,23,IND,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
292,2016,Regular,6,WAS,27,PHI,20,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
293,2016,Regular,6,SEA,26,ATL,24,ATL,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
294,2016,Regular,6,SD,21,DEN,13,SD,2,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
295,2016,Regular,6,NO,41,CAR,38,NO,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
296,2016,Regular,6,WAS,27,PHI,20,PHI,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0
297,2016,Regular,6,ARI,28,NYJ,3,ARI,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
298,2016,Regular,6,CHI,16,JAC,17,CHI,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
299,2016,Regular,6,OAK,10,KC,26,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
300,2016,Regular,6,MIA,30,PIT,15,MIA,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
301,2016,Regular,6,MIA,30,PIT,15,PIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
302,2016,Regular,6,SEA,26,ATL,24,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
303,2016,Regular,6,NE,35,CIN,17,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0
304,2016,Regular,6,ARI,28,NYJ,3,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
305,2016,Regular,6,NYG,27,BAL,23,BAL,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
306,2016,Regular,6,OAK,10,KC,26,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
307,2016,Regular,6,DET,31,LA,28,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
308,2016,Regular,6,TEN,28,CLE,26,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
309,2016,Regular,6,CHI,16,JAC,17,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
310,2016,Regular,6,NYG,27,BAL,23,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
311,2016,Regular,6,HOU,26,IND,23,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
312,2016,Regular,7,NYJ,24,BAL,16,NYJ,2,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
313,2016,Regular,7,DET,20,WAS,17,DET,1,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
314,2016,Regular,7,CIN,31,CLE,17,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
315,2016,Regular,7,DET,20,WAS,17,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
316,2016,Regular,7,TEN,26,IND,34,IND,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0
317,2016,Regular,7,PHI,21,MIN,10,MIN,1,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0
318,2016,Regular,7,LA,10,NYG,17,NYG,3,0,0,0,0,0,0,0,4,1,0,0,0,3.0,0
319,2016,Regular,7,JAC,16,OAK,33,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
320,2016,Regular,7,GB,26,CHI,10,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
321,2016,Regular,7,GB,26,CHI,10,CHI,2,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0
322,2016,Regular,7,TEN,26,IND,34,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
323,2016,Regular,7,MIA,28,BUF,25,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
324,2016,Regular,7,ATL,30,SD,33,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
325,2016,Regular,7,KC,27,NO,21,KC,2,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0
326,2016,Regular,7,DEN,27,HOU,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
327,2016,Regular,7,PIT,16,NE,27,PIT,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
328,2016,Regular,7,JAC,16,OAK,33,OAK,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
329,2016,Regular,7,KC,27,NO,21,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
330,2016,Regular,7,DEN,27,HOU,9,DEN,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
331,2016,Regular,7,ARI,6,SEA,6,SEA,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0
332,2016,Regular,7,PIT,16,NE,27,NE,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
333,2016,Regular,7,ATL,30,SD,33,ATL,1,0,1,1,0,0,0,0,1,0,0,0,0,4.0,0
334,2016,Regular,7,MIA,28,BUF,25,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
335,2016,Regular,7,SF,17,TB,34,TB,3,0,2,0,0,0,0,0,1,0,0,0,0,4.0,0
336,2016,Regular,7,SF,17,TB,34,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
337,2016,Regular,7,NYJ,24,BAL,16,BAL,1,1,2,1,0,0,0,0,0,0,0,0,0,5.0,0
338,2016,Regular,7,PHI,21,MIN,10,PHI,4,0,3,0,0,1,0,0,1,0,0,0,0,6.0,0
339,2016,Regular,7,LA,10,NYG,17,LA,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
340,2016,Regular,7,ARI,6,SEA,6,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
341,2016,Regular,7,CIN,31,CLE,17,CIN,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
342,2016,Regular,8,TB,24,OAK,30,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
343,2016,Regular,8,TEN,36,JAC,22,TEN,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
344,2016,Regular,8,HOU,20,DET,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
345,2016,Regular,8,DEN,27,SD,19,SD,3,0,2,0,0,0,0,0,1,1,0,0,0,1.0,0
346,2016,Regular,8,IND,14,KC,30,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0
347,2016,Regular,8,DAL,29,PHI,23,PHI,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
348,2016,Regular,8,TB,24,OAK,30,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
349,2016,Regular,8,TEN,36,JAC,22,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
350,2016,Regular,8,HOU,20,DET,13,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
351,2016,Regular,8,NO,25,SEA,20,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
352,2016,Regular,8,CIN,27,WAS,27,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
353,2016,Regular,8,CHI,20,MIN,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
354,2016,Regular,8,CLE,28,NYJ,31,NYJ,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
355,2016,Regular,8,CHI,20,MIN,10,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
356,2016,Regular,8,DAL,29,PHI,23,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
357,2016,Regular,8,BUF,25,NE,41,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
358,2016,Regular,8,DEN,27,SD,19,DEN,0,0,0,0,0,0,0,0,3,1,0,0,0,4.0,1
359,2016,Regular,8,IND,14,KC,30,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
360,2016,Regular,8,ATL,33,GB,32,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
361,2016,Regular,8,CAR,30,ARI,20,CAR,2,0,1,1,0,0,0,0,1,0,0,0,0,8.0,0
362,2016,Regular,8,BUF,25,NE,41,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
363,2016,Regular,8,ATL,33,GB,32,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
364,2016,Regular,8,CAR,30,ARI,20,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
365,2016,Regular,8,CLE,28,NYJ,31,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
366,2016,Regular,8,NO,25,SEA,20,SEA,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0
367,2016,Regular,8,CIN,27,WAS,27,WAS,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
368,2016,Regular,9,NYG,28,PHI,23,NYG,1,1,0,0,0,0,0,0,2,0,0,0,0,2.0,0
369,2016,Regular,9,SF,23,NO,41,NO,2,0,3,0,0,0,0,0,1,0,0,0,0,1.0,0
370,2016,Regular,9,MIA,27,NYJ,23,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
371,2016,Regular,9,MIN,16,DET,22,DET,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0
372,2016,Regular,9,NYG,28,PHI,23,PHI,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
373,2016,Regular,9,BAL,21,PIT,14,BAL,0,0,0,0,0,0,0,0,1,0,1,1,0,2.0,0
374,2016,Regular,9,OAK,30,DEN,20,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
375,2016,Regular,9,TB,28,ATL,43,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
376,2016,Regular,9,OAK,30,DEN,20,OAK,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
377,2016,Regular,9,SF,23,NO,41,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
378,2016,Regular,9,GB,26,IND,31,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
379,2016,Regular,9,GB,26,IND,31,IND,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0
380,2016,Regular,9,CLE,10,DAL,35,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
381,2016,Regular,9,KC,19,JAC,14,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
382,2016,Regular,9,SEA,31,BUF,25,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
383,2016,Regular,9,SEA,31,BUF,25,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0
384,2016,Regular,9,SD,43,TEN,35,SD,1,0,1,1,0,0,0,0,2,1,0,0,0,0.0,0
385,2016,Regular,9,SD,43,TEN,35,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
386,2016,Regular,9,MIN,16,DET,22,MIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
387,2016,Regular,9,BAL,21,PIT,14,PIT,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
388,2016,Regular,9,MIA,27,NYJ,23,MIA,2,0,0,0,0,1,0,0,2,0,0,0,0,3.0,0
389,2016,Regular,9,TB,28,ATL,43,ATL,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
390,2016,Regular,9,LA,10,CAR,13,CAR,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
391,2016,Regular,9,LA,10,CAR,13,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
392,2016,Regular,9,CLE,10,DAL,35,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
393,2016,Regular,9,KC,19,JAC,14,KC,3,0,3,0,0,0,0,0,1,0,0,0,0,2.0,0
394,2016,Regular,10,NO,23,DEN,25,DEN,2,0,2,0,0,0,0,0,2,0,0,0,0,1.0,1
395,2016,Regular,10,BAL,28,CLE,7,BAL,2,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
396,2016,Regular,10,NYG,21,CIN,20,CIN,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
397,2016,Regular,10,PHI,24,ATL,15,PHI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
398,2016,Regular,10,CAR,17,KC,20,CAR,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
399,2016,Regular,10,PIT,30,DAL,35,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
400,2016,Regular,10,TB,36,CHI,10,TB,3,0,2,0,0,0,0,0,2,1,0,0,0,4.0,0
401,2016,Regular,10,TEN,47,GB,25,TEN,0,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0
402,2016,Regular,10,ARI,23,SF,20,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
403,2016,Regular,10,NYJ,6,LA,9,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
404,2016,Regular,10,TEN,47,GB,25,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
405,2016,Regular,10,SD,24,MIA,31,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
406,2016,Regular,10,PHI,24,ATL,15,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
407,2016,Regular,10,CAR,17,KC,20,KC,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0
408,2016,Regular,10,PIT,30,DAL,35,PIT,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
409,2016,Regular,10,NYJ,6,LA,9,LA,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
410,2016,Regular,10,JAC,21,HOU,24,HOU,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0
411,2016,Regular,10,WAS,26,MIN,20,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
412,2016,Regular,10,NYG,21,CIN,20,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
413,2016,Regular,10,NO,23,DEN,25,NO,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,0
414,2016,Regular,10,BAL,28,CLE,7,CLE,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
415,2016,Regular,10,JAC,21,HOU,24,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
416,2016,Regular,10,WAS,26,MIN,20,MIN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
417,2016,Regular,10,TB,36,CHI,10,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
418,2016,Regular,10,NE,24,SEA,31,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1
419,2016,Regular,10,ARI,23,SF,20,SF,2,0,2,0,0,0,0,0,2,0,0,0,0,2.0,0
420,2016,Regular,10,NE,24,SEA,31,SEA,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
421,2016,Regular,10,SD,24,MIA,31,MIA,0,0,0,0,0,0,0,0,4,1,0,0,0,3.0,0
422,2016,Regular,11,OAK,27,HOU,20,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
423,2016,Regular,11,CIN,12,BUF,16,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
424,2016,Regular,11,DAL,27,BAL,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
425,2016,Regular,11,DAL,27,BAL,17,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
426,2016,Regular,11,NYG,22,CHI,16,NYG,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
427,2016,Regular,11,LA,10,MIA,14,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
428,2016,Regular,11,IND,24,TEN,17,TEN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
429,2016,Regular,11,NYG,22,CHI,16,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
430,2016,Regular,11,MIN,30,ARI,24,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1
431,2016,Regular,11,DET,26,JAC,19,JAC,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
432,2016,Regular,11,MIN,30,ARI,24,MIN,1,0,0,0,0,1,0,0,2,1,0,0,0,4.0,0
433,2016,Regular,11,SEA,26,PHI,15,SEA,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
434,2016,Regular,11,DET,26,JAC,19,DET,1,0,1,0,0,0,1,1,2,1,0,0,0,0.0,0
435,2016,Regular,11,OAK,27,HOU,20,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
436,2016,Regular,11,CLE,9,PIT,24,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
437,2016,Regular,11,CLE,9,PIT,24,PIT,1,0,1,1,0,0,0,0,1,0,0,0,0,8.0,0
438,2016,Regular,11,CAR,23,NO,20,CAR,2,1,1,0,0,0,0,0,1,0,0,0,0,3.0,0
439,2016,Regular,11,CAR,23,NO,20,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
440,2016,Regular,11,WAS,42,GB,24,WAS,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
441,2016,Regular,11,SF,17,NE,30,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
442,2016,Regular,11,KC,17,TB,19,KC,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
443,2016,Regular,11,LA,10,MIA,14,LA,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
444,2016,Regular,11,SF,17,NE,30,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
445,2016,Regular,11,WAS,42,GB,24,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
446,2016,Regular,11,CIN,12,BUF,16,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
447,2016,Regular,11,SEA,26,PHI,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
448,2016,Regular,11,IND,24,TEN,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
449,2016,Regular,11,KC,17,TB,19,TB,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
450,2015,Preseason,0,MIN,14,PIT,3,MIN,2,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
451,2015,Preseason,0,MIN,14,PIT,3,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
452,2015,Regular,1,OAK,13,CIN,33,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
453,2015,Preseason,1,BAL,30,NO,27,NO,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
454,2015,Preseason,1,PHI,36,IND,10,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
455,2015,Regular,1,HOU,20,KC,27,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
456,2015,Regular,1,ARI,31,NO,19,NO,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
457,2015,Preseason,1,SEA,20,DEN,22,SEA,1,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0
458,2015,Regular,1,ATL,26,PHI,24,PHI,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
459,2015,Preseason,1,OAK,18,STL,3,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
460,2015,Postseason,1,HOU,0,KC,30,KC,2,0,1,0,0,1,0,0,4,0,0,0,0,3.0,0
461,2015,Preseason,1,CHI,27,MIA,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
