,season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
177,2016,Regular,1,KC,33,SD,27,SD,Keenan Allen,WR,6,7,0,0,0,18,63,0,0,0,0,0,0,0,0,0,0
178,2016,Regular,1,KC,33,SD,27,SD,Travis Benjamin,WR,7,8,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0
179,2016,Regular,1,KC,33,SD,27,SD,Tyrell Williams,WR,2,5,0,0,0,55,71,0,0,0,0,0,0,0,0,0,0
180,2016,Regular,1,NO,34,OAK,35,NO,Brandin Cooks,WR,6,9,2,0,0,74,143,0,0,0,0,0,1,11,0,0,0
181,2016,Regular,1,NO,34,OAK,35,NO,Michael Thomas,WR,6,6,0,0,0,35,58,0,0,0,0,0,0,0,0,0,0
182,2016,Regular,1,NO,34,OAK,35,NO,Willie Snead,WR,9,9,1,0,0,56,172,1,0,0,0,0,0,0,0,0,0
183,2016,Regular,1,NO,34,OAK,35,OAK,Amari Cooper,WR,6,11,0,1,1,65,137,1,0,0,0,0,0,0,0,0,0
184,2016,Regular,1,NO,34,OAK,35,OAK,Michael Crabtree,WR,7,9,0,2,1,16,87,0,0,0,0,0,0,0,0,0,0
185,2016,Regular,1,NO,34,OAK,35,OAK,Seth Roberts,WR,2,4,1,0,0,7,19,0,0,0,0,0,0,0,0,0,0
186,2016,Regular,1,NYJ,22,CIN,23,CIN,A.J. Green,WR,12,13,1,0,0,69,180,0,0,0,0,0,0,0,0,0,0
187,2016,Regular,1,NYJ,22,CIN,23,CIN,Brandon LaFell,WR,4,4,0,0,0,42,91,0,0,0,0,0,0,0,0,0,0
188,2016,Regular,1,NYJ,22,CIN,23,CIN,James Wright,WR,1,1,0,0,0,8,7,0,0,0,0,0,2,-6,0,0,0
189,2016,Regular,1,NYJ,22,CIN,23,CIN,Tyler Boyd,WR,2,3,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0
190,2016,Regular,1,NYJ,22,CIN,23,NYJ,Brandon Marshall,WR,3,8,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0
191,2016,Regular,1,NYJ,22,CIN,23,NYJ,Eric Decker,WR,2,7,1,0,0,5,37,0,0,0,0,0,0,0,0,0,0
192,2016,Regular,1,NYJ,22,CIN,23,NYJ,Quincy Enunwa,WR,7,8,1,0,0,25,54,0,0,0,0,0,0,0,0,0,0
193,2016,Regular,1,PHI,29,CLE,10,CLE,Corey Coleman,WR,2,5,0,0,0,7,69,0,0,0,0,0,0,0,0,0,0
194,2016,Regular,1,PHI,29,CLE,10,CLE,Terrelle Pryor,WR,3,7,0,0,0,5,68,0,0,0,0,0,0,0,0,0,0
195,2016,Regular,1,PHI,29,CLE,10,PHI,Dorial Green-Beckham,WR,2,2,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0
196,2016,Regular,1,PHI,29,CLE,10,PHI,Jordan Matthews,WR,7,14,1,0,0,28,114,0,0,0,0,0,0,0,0,0,0
197,2016,Regular,1,PHI,29,CLE,10,PHI,Nelson Agholor,WR,4,5,1,0,0,4,57,0,0,0,0,0,0,0,0,0,0
198,2016,Regular,1,SEA,12,MIA,10,MIA,Jarvis Landry,WR,7,10,0,0,0,40,59,0,0,0,0,0,0,0,0,0,0
199,2016,Regular,1,SEA,12,MIA,10,MIA,Kenny Stills,WR,1,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
200,2016,Regular,1,SEA,12,MIA,10,MIA,Leonte Carroo,WR,2,2,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0
201,2016,Regular,1,SEA,12,MIA,10,SEA,Doug Baldwin,WR,9,11,1,0,0,35,92,0,0,0,0,0,0,0,0,0,0
202,2016,Regular,1,SEA,12,MIA,10,SEA,Jermaine Kearse,WR,5,7,0,0,0,15,57,0,0,0,0,0,0,0,0,0,0
203,2016,Regular,1,SEA,12,MIA,10,SEA,Paul Richardson,WR,1,2,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
204,2016,Regular,1,SEA,12,MIA,10,SEA,Tyler Lockett,WR,3,8,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0
205,2016,Regular,1,SF,28,LA,0,LA,Brian Quick,WR,3,5,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0
206,2016,Regular,1,SF,28,LA,0,LA,Kenny Britt,WR,4,6,0,0,0,34,67,0,0,0,0,0,0,0,0,0,0
207,2016,Regular,1,SF,28,LA,0,LA,Tavon Austin,WR,4,12,0,0,0,13,13,0,0,0,0,0,1,2,0,0,0
208,2016,Regular,1,SF,28,LA,0,SF,Jeremy Kerley,WR,7,11,0,0,0,21,61,0,0,0,0,0,0,0,0,0,0
209,2016,Regular,1,SF,28,LA,0,SF,Quinton Patton,WR,5,5,0,0,0,26,60,1,0,0,0,0,0,0,0,0,0
210,2016,Regular,1,SF,28,LA,0,SF,Torrey Smith,WR,2,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
211,2016,Regular,1,TEN,16,MIN,25,MIN,Adam Thielen,WR,4,5,0,0,0,5,54,0,0,0,0,0,0,0,0,0,0
212,2016,Regular,1,TEN,16,MIN,25,MIN,Charles Johnson,WR,1,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
213,2016,Regular,1,TEN,16,MIN,25,MIN,Cordarrelle Patterson,WR,1,1,0,0,0,0,6,0,0,0,0,0,1,8,0,0,0
214,2016,Regular,1,TEN,16,MIN,25,MIN,Stefon Diggs,WR,7,9,0,0,0,24,103,0,0,0,0,0,1,-1,0,0,0
215,2016,Regular,1,TEN,16,MIN,25,TEN,Harry Douglas,WR,2,5,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0
216,2016,Regular,1,TEN,16,MIN,25,TEN,Rishard Matthews,WR,3,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
217,2016,Regular,1,TEN,16,MIN,25,TEN,Tajae Sharpe,WR,7,11,0,0,0,5,76,0,0,0,0,0,0,0,0,0,0
218,2016,Regular,1,WAS,16,PIT,38,PIT,Antonio Brown,WR,8,11,2,0,0,5,126,0,0,0,0,0,0,0,0,0,0
219,2016,Regular,1,WAS,16,PIT,38,PIT,Eli Rogers,WR,6,7,1,0,0,35,59,0,0,0,0,0,0,0,0,0,0
220,2016,Regular,1,WAS,16,PIT,38,PIT,Sammie Coates,WR,2,3,0,0,0,11,56,0,0,0,0,0,0,0,0,0,0
221,2016,Regular,1,WAS,16,PIT,38,WAS,DeSean Jackson,WR,6,10,0,0,0,36,102,0,0,0,0,0,0,0,0,0,0
222,2016,Regular,1,WAS,16,PIT,38,WAS,Jamison Crowder,WR,6,10,0,0,0,27,58,1,0,0,0,0,0,0,0,0,0
223,2016,Regular,1,WAS,16,PIT,38,WAS,Josh Doctson,WR,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
224,2016,Regular,1,WAS,16,PIT,38,WAS,Pierre Garcon,WR,6,6,0,0,0,20,51,0,0,0,0,0,0,0,0,0,0
225,2016,Preseason,2,BUF,21,NYG,0,BUF,Marquise Goodwin,WR,3,5,0,0,0,5,36,0,0,0,0,0,1,-4,0,0,0
226,2016,Preseason,2,BUF,21,NYG,0,BUF,Walt Powell,WR,3,4,0,0,0,20,46,0,0,0,0,0,0,0,0,0,0
227,2016,Preseason,2,BUF,21,NYG,0,NYG,Odell Beckham,WR,1,3,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0
228,2016,Preseason,2,BUF,21,NYG,0,NYG,Tavarres King,WR,1,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
229,2016,Preseason,2,CLE,13,ATL,24,ATL,Aldrick Robinson,WR,1,2,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0
230,2016,Preseason,2,CLE,13,ATL,24,ATL,Devin Fuller,WR,4,4,1,0,0,13,49,0,0,0,0,0,0,0,0,0,0
231,2016,Preseason,2,CLE,13,ATL,24,ATL,Julio Jones,WR,1,1,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0
232,2016,Preseason,2,CLE,13,ATL,24,ATL,Justin Hardy,WR,2,3,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
233,2016,Preseason,2,CLE,13,ATL,24,ATL,Mohamed Sanu,WR,3,5,0,0,0,38,45,0,0,0,0,0,0,0,0,0,0
234,2016,Preseason,2,CLE,13,ATL,24,CLE,Jordan Payton,WR,1,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
235,2016,Preseason,2,CLE,13,ATL,24,CLE,Rashard Higgins,WR,1,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0
236,2016,Preseason,2,CLE,13,ATL,24,CLE,Terrelle Pryor,WR,1,2,1,0,0,6,50,0,0,0,0,0,0,0,0,0,0
237,2016,Preseason,2,DAL,41,MIA,14,DAL,Brice Butler,WR,3,3,1,0,0,8,74,0,0,0,0,0,0,0,0,0,0
238,2016,Preseason,2,DAL,41,MIA,14,DAL,Cole Beasley,WR,2,2,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0
239,2016,Preseason,2,DAL,41,MIA,14,DAL,Dez Bryant,WR,2,2,1,0,0,1,46,0,0,0,0,0,0,0,0,0,0
240,2016,Preseason,2,DAL,41,MIA,14,DAL,Lucky Whitehead,WR,1,4,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0
241,2016,Preseason,2,DAL,41,MIA,14,DAL,Terrance Williams,WR,1,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
242,2016,Preseason,2,DAL,41,MIA,14,MIA,DeVante Parker,WR,2,4,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0
243,2016,Preseason,2,DAL,41,MIA,14,MIA,Jarvis Landry,WR,4,7,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0
244,2016,Preseason,2,DAL,41,MIA,14,MIA,Kenny Stills,WR,3,4,2,0,0,10,71,0,0,0,0,0,0,0,0,0,0
245,2016,Preseason,2,DEN,24,SF,31,DEN,Cody Latimer,WR,2,5,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0
246,2016,Preseason,2,DEN,24,SF,31,DEN,Demaryius Thomas,WR,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
247,2016,Preseason,2,DEN,24,SF,31,DEN,Emmanuel Sanders,WR,3,3,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0
248,2016,Preseason,2,DEN,24,SF,31,DEN,Jordan Norwood,WR,4,6,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0
249,2016,Preseason,2,DEN,24,SF,31,DEN,Jordan Taylor,WR,3,6,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0
250,2016,Preseason,2,DEN,24,SF,31,SF,Aaron Burbridge,WR,2,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
251,2016,Preseason,2,DEN,24,SF,31,SF,Bryce Treggs,WR,1,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0
252,2016,Preseason,2,DET,14,CIN,30,CIN,A.J. Green,WR,2,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
253,2016,Preseason,2,DET,14,CIN,30,CIN,Alex Erickson,WR,2,4,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0
254,2016,Preseason,2,DET,14,CIN,30,CIN,Brandon Tate,WR,2,3,0,0,0,28,23,0,0,0,0,0,0,0,0,0,0
255,2016,Preseason,2,DET,14,CIN,30,CIN,Cody Core,WR,3,3,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0
256,2016,Preseason,2,DET,14,CIN,30,CIN,James Wright,WR,2,5,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0
257,2016,Preseason,2,DET,14,CIN,30,CIN,Tyler Boyd,WR,2,3,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0
258,2016,Preseason,2,DET,14,CIN,30,DET,Andre Roberts,WR,2,4,0,0,0,7,12,0,0,0,0,0,1,8,0,0,0
259,2016,Preseason,2,DET,14,CIN,30,DET,Anquan Boldin,WR,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
260,2016,Preseason,2,DET,14,CIN,30,DET,Golden Tate,WR,3,4,0,0,0,21,41,0,0,0,0,0,0,0,0,0,0
261,2016,Preseason,2,DET,14,CIN,30,DET,Jeremy Kerley,WR,1,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0
262,2016,Preseason,2,DET,14,CIN,30,DET,Marvin Jones,WR,4,5,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0
263,2016,Preseason,2,GB,20,OAK,12,GB,Davante Adams,WR,2,3,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0
264,2016,Preseason,2,GB,20,OAK,12,GB,Geronimo Allison,WR,1,1,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0
265,2016,Preseason,2,GB,20,OAK,12,GB,Ty Montgomery,WR,1,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
266,2016,Preseason,2,GB,20,OAK,12,OAK,Amari Cooper,WR,2,3,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0
267,2016,Preseason,2,GB,20,OAK,12,OAK,Johnny Holton,WR,2,2,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0
268,2016,Preseason,2,GB,20,OAK,12,OAK,Michael Crabtree,WR,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
269,2016,Preseason,2,GB,20,OAK,12,OAK,Seth Roberts,WR,4,6,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0
270,2016,Preseason,2,HOU,16,NO,9,HOU,Braxton Miller,WR,3,4,0,0,0,16,34,0,0,0,0,0,0,0,0,0,0
271,2016,Preseason,2,HOU,16,NO,9,HOU,Cecil Shorts,WR,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
272,2016,Preseason,2,HOU,16,NO,9,HOU,DeAndre Hopkins,WR,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
273,2016,Preseason,2,HOU,16,NO,9,HOU,Jaelen Strong,WR,3,5,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0
274,2016,Preseason,2,HOU,16,NO,9,HOU,Keith Mumphery,WR,2,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0
275,2016,Preseason,2,HOU,16,NO,9,HOU,Will Fuller,WR,4,8,1,0,0,15,73,0,0,0,0,0,0,0,0,0,0
276,2016,Preseason,2,HOU,16,NO,9,NO,Brandon Coleman,WR,6,10,0,0,0,18,47,0,0,0,0,0,0,0,0,0,0
277,2016,Preseason,2,HOU,16,NO,9,NO,Jake Lampman,WR,1,3,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0
278,2016,Preseason,2,HOU,16,NO,9,NO,Michael Thomas,WR,1,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
279,2016,Preseason,2,HOU,16,NO,9,NO,Tommylee Lewis,WR,2,3,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0
280,2016,Preseason,2,IND,18,BAL,19,BAL,Chris Moore,WR,3,5,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0
281,2016,Preseason,2,IND,18,BAL,19,BAL,Jeremy Butler,WR,4,4,1,0,0,4,35,0,0,0,0,0,0,0,0,0,0
282,2016,Preseason,2,IND,18,BAL,19,BAL,Kamar Aiken,WR,1,2,1,0,0,10,14,0,0,0,0,0,0,0,0,0,0
283,2016,Preseason,2,IND,18,BAL,19,IND,Chester Rogers,WR,5,6,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0
284,2016,Preseason,2,IND,18,BAL,19,IND,Donte Moncrief,WR,2,2,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0
285,2016,Preseason,2,IND,18,BAL,19,IND,Phillip Dorsett,WR,3,3,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0
286,2016,Preseason,2,IND,18,BAL,19,IND,Quan Bray,WR,2,3,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0
287,2016,Preseason,2,JAC,21,TB,27,JAC,Allen Hurns,WR,2,3,1,0,0,4,29,0,0,0,0,0,0,0,0,0,0
288,2016,Preseason,2,JAC,21,TB,27,JAC,Allen Robinson,WR,4,5,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0
289,2016,Preseason,2,JAC,21,TB,27,JAC,Arrelious Benn,WR,1,2,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0
290,2016,Preseason,2,JAC,21,TB,27,JAC,Bryan Walters,WR,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
291,2016,Preseason,2,JAC,21,TB,27,JAC,Marqise Lee,WR,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
292,2016,Preseason,2,JAC,21,TB,27,JAC,Rashad Greene,WR,1,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
293,2016,Preseason,2,JAC,21,TB,27,TB,Mike Evans,WR,2,5,1,0,0,7,18,0,0,0,0,0,0,0,0,0,0
294,2016,Preseason,2,NE,23,CHI,22,CHI,Alshon Jeffery,WR,2,2,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0
295,2016,Preseason,2,NE,23,CHI,22,CHI,Josh Bellamy,WR,2,5,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0
296,2016,Preseason,2,NE,23,CHI,22,CHI,Kevin White,WR,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
297,2016,Preseason,2,NE,23,CHI,22,CHI,Marc Mariani,WR,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
298,2016,Preseason,2,NE,23,CHI,22,NE,Chris Hogan,WR,4,5,0,1,1,16,53,0,0,0,0,0,0,0,0,0,0
299,2016,Preseason,2,PIT,0,PHI,17,PHI,Nelson Agholor,WR,2,3,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0
300,2016,Preseason,2,PIT,0,PHI,17,PIT,Cobi Hamilton,WR,4,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
301,2016,Preseason,2,PIT,0,PHI,17,PIT,Darrius Heyward-Bey,WR,1,2,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0
302,2016,Preseason,2,PIT,0,PHI,17,PIT,Eli Rogers,WR,4,5,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0
303,2016,Preseason,2,PIT,0,PHI,17,PIT,Sammie Coates,WR,2,4,0,0,0,0,30,0,0,0,0,0,1,9,0,0,0
304,2016,Preseason,2,SD,19,ARI,3,ARI,Chris Hubert,WR,1,3,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0
305,2016,Preseason,2,SD,19,ARI,3,ARI,Jaron Brown,WR,2,3,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0
306,2016,Preseason,2,SD,19,ARI,3,ARI,Michael Floyd,WR,1,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
307,2016,Preseason,2,SD,19,ARI,3,SD,Isaiah Burse,WR,1,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0
308,2016,Preseason,2,SD,19,ARI,3,SD,Keenan Allen,WR,2,2,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0
309,2016,Preseason,2,SD,19,ARI,3,SD,Travis Benjamin,WR,1,4,0,0,0,6,11,0,0,0,0,0,1,-5,0,0,0
310,2016,Preseason,2,SD,19,ARI,3,SD,Tyrell Williams,WR,4,6,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0
311,2016,Preseason,2,SEA,11,MIN,18,MIN,Adam Thielen,WR,4,6,0,0,0,14,61,0,0,0,0,0,0,0,0,0,0
312,2016,Preseason,2,SEA,11,MIN,18,MIN,Cordarrelle Patterson,WR,2,2,0,0,0,21,17,0,0,0,0,0,0,0,0,0,0
313,2016,Preseason,2,SEA,11,MIN,18,MIN,Stefon Diggs,WR,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
314,2016,Preseason,2,SEA,11,MIN,18,SEA,Tanner McEvoy,WR,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
315,2016,Preseason,2,SEA,11,MIN,18,SEA,Tyler Lockett,WR,2,3,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0
316,2016,Preseason,2,TEN,16,CAR,26,CAR,Corey Brown,WR,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
317,2016,Preseason,2,TEN,16,CAR,26,CAR,Devin Funchess,WR,2,4,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0
318,2016,Preseason,2,TEN,16,CAR,26,CAR,Kelvin Benjamin,WR,2,3,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0
319,2016,Preseason,2,TEN,16,CAR,26,CAR,LaRon Byrd,WR,2,2,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0
320,2016,Preseason,2,TEN,16,CAR,26,CAR,Ted Ginn,WR,1,1,1,0,0,51,61,0,0,0,0,0,0,0,0,0,0
321,2016,Preseason,2,TEN,16,CAR,26,TEN,Harry Douglas,WR,3,5,1,0,0,13,39,0,0,0,0,0,0,0,0,0,0
322,2016,Preseason,2,TEN,16,CAR,26,TEN,Justin Hunter,WR,4,7,0,1,0,4,54,0,0,0,0,0,0,0,0,0,0
323,2016,Preseason,2,TEN,16,CAR,26,TEN,Rishard Matthews,WR,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
324,2016,Preseason,2,TEN,16,CAR,26,TEN,Tajae Sharpe,WR,6,6,0,0,0,9,68,0,0,0,0,0,1,-11,0,0,0
325,2016,Preseason,2,TEN,16,CAR,26,TEN,Tre McBride,WR,4,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
326,2016,Preseason,2,UNK,21,KC,20,KC,Albert Wilson,WR,2,5,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
327,2016,Preseason,2,UNK,21,KC,20,KC,Chris Conley,WR,3,3,0,0,0,22,66,0,0,0,0,0,0,0,0,0,0
328,2016,Preseason,2,UNK,21,KC,20,KC,De'Anthony Thomas,WR,2,2,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0
329,2016,Preseason,2,UNK,21,KC,20,KC,Demarcus Robinson,WR,1,1,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
330,2016,Preseason,2,UNK,21,KC,20,KC,Jeremy Maclin,WR,3,4,1,0,0,7,48,0,0,0,0,0,0,0,0,0,0
331,2016,Preseason,2,UNK,21,KC,20,KC,Rod Streater,WR,2,2,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0
332,2016,Preseason,2,UNK,21,KC,20,KC,Tyreek Hill,WR,2,2,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0
333,2016,Preseason,2,UNK,21,KC,20,UNK,Bradley Marquez,WR,1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
334,2016,Preseason,2,UNK,21,KC,20,UNK,Brian Quick,WR,2,5,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0
335,2016,Preseason,2,UNK,21,KC,20,UNK,Kenny Britt,WR,2,2,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0
336,2016,Preseason,2,UNK,21,KC,20,UNK,Pharoh Cooper,WR,1,2,1,0,0,10,11,0,0,0,0,0,0,0,0,0,0
337,2016,Preseason,2,WAS,22,NYJ,18,NYJ,Brandon Marshall,WR,1,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0
338,2016,Preseason,2,WAS,22,NYJ,18,NYJ,Charone Peake,WR,4,7,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0
339,2016,Preseason,2,WAS,22,NYJ,18,NYJ,Eric Decker,WR,1,2,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0
340,2016,Preseason,2,WAS,22,NYJ,18,NYJ,Jalin Marshall,WR,4,10,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0
341,2016,Preseason,2,WAS,22,NYJ,18,NYJ,Robby Anderson,WR,6,8,1,0,0,25,131,0,0,0,0,0,0,0,0,0,0
342,2016,Preseason,2,WAS,22,NYJ,18,WAS,Jamison Crowder,WR,3,4,0,0,0,7,38,1,0,0,0,0,0,0,0,0,0
343,2016,Preseason,2,WAS,22,NYJ,18,WAS,Maurice Harris,WR,1,1,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0
344,2016,Preseason,2,WAS,22,NYJ,18,WAS,Rashad Ross,WR,4,5,2,0,0,-2,58,0,0,0,0,0,0,0,0,0,0
345,2016,Preseason,2,WAS,22,NYJ,18,WAS,Ryan Grant,WR,4,4,0,0,0,21,43,0,0,0,0,0,0,0,0,0,0
346,2016,Regular,2,ARI,40,TB,7,ARI,Jaron Brown,WR,2,2,1,0,0,20,78,0,0,0,0,0,0,0,0,0,0
347,2016,Regular,2,ARI,40,TB,7,ARI,John Brown,WR,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
348,2016,Regular,2,ARI,40,TB,7,ARI,Larry Fitzgerald,WR,6,11,1,0,0,19,81,0,0,0,0,0,0,0,0,0,0
349,2016,Regular,2,ARI,40,TB,7,ARI,Michael Floyd,WR,2,6,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
350,2016,Regular,2,ARI,40,TB,7,TB,Adam Humphries,WR,6,8,0,0,0,52,67,0,0,0,0,0,0,0,0,0,0
351,2016,Regular,2,ARI,40,TB,7,TB,Cecil Shorts,WR,1,2,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0
352,2016,Regular,2,ARI,40,TB,7,TB,Mike Evans,WR,6,17,1,0,0,4,70,0,0,0,0,0,0,0,0,0,0
353,2016,Regular,2,ARI,40,TB,7,TB,Russell Shepard,WR,2,2,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0
354,2016,Regular,2,ARI,40,TB,7,TB,Vincent Jackson,WR,4,9,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0
355,2016,Regular,2,BUF,31,NYJ,37,BUF,Marquise Goodwin,WR,2,5,1,0,0,51,112,0,0,0,0,0,0,0,0,0,0
356,2016,Regular,2,BUF,31,NYJ,37,BUF,Robert Woods,WR,1,2,0,0,0,-3,10,0,0,0,0,0,0,0,0,0,0
357,2016,Regular,2,BUF,31,NYJ,37,BUF,Sammy Watkins,WR,2,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
358,2016,Regular,2,BUF,31,NYJ,37,NYJ,Brandon Marshall,WR,6,9,0,0,0,30,101,0,0,0,0,0,0,0,0,0,0
359,2016,Regular,2,BUF,31,NYJ,37,NYJ,Eric Decker,WR,6,8,1,0,0,15,126,0,0,0,0,0,0,0,0,0,0
360,2016,Regular,2,BUF,31,NYJ,37,NYJ,Jalin Marshall,WR,3,4,0,0,0,9,45,1,0,0,0,0,0,0,0,0,0
361,2016,Regular,2,BUF,31,NYJ,37,NYJ,Quincy Enunwa,WR,6,6,0,0,0,15,92,0,0,0,0,0,0,0,0,0,0
362,2016,Regular,2,CAR,46,SF,27,CAR,Corey Brown,WR,3,6,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0
363,2016,Regular,2,CAR,46,SF,27,CAR,Devin Funchess,WR,2,4,1,0,0,4,19,0,0,0,0,0,0,0,0,0,0
364,2016,Regular,2,CAR,46,SF,27,CAR,Kelvin Benjamin,WR,7,9,2,0,0,11,108,0,0,0,0,0,0,0,0,0,0
365,2016,Regular,2,CAR,46,SF,27,CAR,Ted Ginn,WR,2,4,0,0,0,3,51,1,0,0,0,0,1,5,0,0,0
366,2016,Regular,2,CAR,46,SF,27,SF,Jeremy Kerley,WR,3,6,0,0,0,23,29,0,0,0,0,0,0,0,0,0,0
