season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
2016,Preseason,2,NO,Josh Hill,TE,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,9,16,HOU,0,0,1.0,0.0,7.0,,1.7
2016,Preseason,2,BAL,Crockett Gillmore,TE,2,3,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,19,18,IND,0,0,0.666666666667,0.0,7.0,,3.4
2016,Preseason,2,IND,Dwayne Allen,TE,2,2,0,0,0,8,10,1,0,0,0,0,0,0,0,0,0,18,19,BAL,1,0,1.0,0.0,5.0,,2.0
2016,Preseason,2,IND,Erik Swoope,TE,3,4,0,1,0,23,36,0,0,0,0,0,0,0,0,0,0,18,19,BAL,1,0,0.75,0.0,12.0,,6.6
2016,Preseason,2,TB,Alan Cross,TE,1,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,27,21,JAC,0,0,1.0,0.0,12.0,,2.2
2016,Preseason,2,TB,Austin Seferian-Jenkins,TE,3,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,27,21,JAC,0,0,1.0,0.0,12.0,,6.6
2016,Preseason,2,CHI,Rob Housler,TE,1,1,0,1,1,37,52,0,0,0,0,0,0,0,0,0,0,22,23,NE,0,2,1.0,0.0909090909091,52.0,,8.2
2016,Preseason,2,NE,A.J. Derby,TE,6,7,1,0,0,3,71,0,0,0,0,0,0,0,0,0,0,23,22,CHI,1,6,0.857142857143,0.260869565217,11.8333333333,,19.1
2016,Preseason,2,NE,Clay Harbor,TE,2,2,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,23,22,CHI,1,0,1.0,0.0,11.5,,4.3
2016,Preseason,2,NE,Martellus Bennett,TE,2,2,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,23,22,CHI,1,0,1.0,0.0,13.0,,4.6
2016,Preseason,2,NE,Steven Scheu,TE,2,2,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,23,22,CHI,1,0,1.0,0.0,12.0,,4.4
2016,Preseason,2,PHI,Brent Celek,TE,1,3,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,17,0,PIT,0,0,0.333333333333,0.0,17.0,,2.7
2016,Preseason,2,PHI,Chris Pantale,TE,1,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,17,0,PIT,0,0,0.5,0.0,7.0,,1.7
2016,Preseason,2,PHI,Trey Burton,TE,2,2,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,17,0,PIT,0,0,1.0,0.0,6.5,,3.3
2016,Preseason,2,PHI,Zach Ertz,TE,3,4,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,17,0,PIT,0,0,0.75,0.0,8.0,,5.4
2016,Preseason,2,PIT,Jesse James,TE,2,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,17,PHI,1,0,1.0,,3.5,,2.7
2016,Preseason,2,ARI,Darren Fells,TE,1,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,3,19,SD,0,0,1.0,0.0,14.0,,2.4
2016,Preseason,2,ARI,Gerald Christian,TE,1,1,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,3,19,SD,0,0,1.0,0.0,11.0,,2.1
2016,Preseason,2,ARI,Ifeanyi Momah,TE,2,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,19,SD,0,0,1.0,0.0,15.0,,5.0
2016,Preseason,2,SD,Hunter Henry,TE,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,19,3,ARI,1,0,1.0,0.0,7.0,,1.7
2016,Preseason,2,MIN,Kyle Carter,TE,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,18,11,SEA,0,0,1.0,0.0,6.0,,1.6
2016,Preseason,2,MIN,Kyle Rudolph,TE,2,3,0,0,0,15,54,0,0,0,0,0,0,0,0,0,0,18,11,SEA,0,0,0.666666666667,0.0,27.0,,7.4
2016,Preseason,2,MIN,MyCole Pruitt,TE,1,4,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,18,11,SEA,0,0,0.25,0.0,12.0,,2.2
2016,Preseason,2,SEA,Nick Vannett,TE,1,1,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,11,18,MIN,1,0,1.0,0.0,15.0,,2.5
2016,Preseason,2,TEN,Alex Ellis,TE,2,2,1,0,0,4,17,0,0,0,0,0,0,0,0,0,0,16,26,CAR,1,6,1.0,0.375,8.5,,9.7
2016,Preseason,2,TEN,Delanie Walker,TE,1,1,0,0,0,0,9,0,0,0,0,0,1,7,0,0,0,16,26,CAR,1,0,1.0,0.0,9.0,7.0,2.6
2016,Preseason,2,TEN,Phillip Supernaw,TE,3,3,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,16,26,CAR,1,0,1.0,0.0,7.33333333333,,5.2
2016,Preseason,2,KC,Demetrius Harris,TE,1,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,20,21,UNK,0,0,1.0,0.0,9.0,,1.9
2016,Preseason,2,KC,Ross Travis,TE,1,1,0,0,0,-1,9,0,0,0,0,0,0,0,0,0,0,20,21,UNK,0,0,1.0,0.0,9.0,,1.9
2016,Preseason,2,KC,Travis Kelce,TE,3,5,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,20,21,UNK,0,0,0.6,0.0,8.0,,5.4
2016,Preseason,2,UNK,Lance Kendricks,TE,1,1,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,21,20,KC,1,0,1.0,0.0,15.0,,2.5
2016,Preseason,2,UNK,Temarrick Hemingway,TE,1,1,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,21,20,KC,1,0,1.0,0.0,26.0,,3.6
2016,Preseason,2,NYJ,Brandon Bostick,TE,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,22,WAS,0,0,1.0,0.0,13.0,,2.3
2016,Preseason,2,NYJ,Jace Amaro,TE,2,4,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,18,22,WAS,0,0,0.5,0.0,5.5,,3.1
2016,Preseason,2,NYJ,Kellen Davis,TE,1,1,0,0,0,4,14,1,0,0,0,0,0,0,0,0,0,18,22,WAS,0,0,1.0,0.0,14.0,,1.4
2016,Preseason,2,WAS,Logan Paulsen,TE,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,22,18,NYJ,1,0,0.5,0.0,3.0,,1.3
2016,Regular,2,ARI,Darren Fells,TE,4,5,0,0,0,25,31,0,0,0,0,0,0,0,0,0,0,40,7,TB,1,0,0.8,0.0,7.75,,7.1
2016,Regular,2,TB,Austin Seferian-Jenkins,TE,2,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,40,ARI,0,0,1.0,0.0,7.0,,3.4
2016,Regular,2,TB,Cameron Brate,TE,3,4,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,7,40,ARI,0,0,0.75,0.0,5.33333333333,,4.6
2016,Regular,2,CAR,Greg Olsen,TE,5,8,1,0,0,50,122,0,0,0,0,0,0,0,0,0,0,46,27,SF,1,6,0.625,0.130434782609,24.4,,26.2
2016,Regular,2,SF,Blake Bell,TE,1,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,27,46,CAR,0,0,0.5,0.0,6.0,,1.6
2016,Regular,2,SF,Garrett Celek,TE,1,2,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,27,46,CAR,0,0,0.5,0.0,12.0,,2.2
2016,Regular,2,SF,Vance McDonald,TE,1,2,1,0,0,60,75,0,0,0,0,0,0,0,0,0,0,27,46,CAR,0,6,0.5,0.222222222222,75.0,,14.5
2016,Regular,2,CHI,Zach Miller,TE,4,5,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,14,29,PHI,1,0,0.8,0.0,8.25,,7.3
2016,Regular,2,PHI,Trey Burton,TE,5,7,1,0,0,16,49,0,0,0,0,0,0,0,0,0,0,29,14,CHI,0,6,0.714285714286,0.206896551724,9.8,,15.9
2016,Regular,2,BAL,Crockett Gillmore,TE,1,3,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,25,20,CLE,0,0,0.333333333333,0.0,22.0,,3.2
2016,Regular,2,BAL,Dennis Pitta,TE,9,12,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,25,20,CLE,0,0,0.75,0.0,11.3333333333,,22.2
2016,Regular,2,CLE,Gary Barnidge,TE,4,5,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,20,25,BAL,1,0,0.8,0.0,9.25,,7.7
2016,Regular,2,DEN,Virgil Green,TE,3,3,0,0,0,21,46,0,0,0,0,0,0,0,0,0,0,34,20,IND,1,0,1.0,0.0,15.3333333333,,7.6
2016,Regular,2,IND,Dwayne Allen,TE,2,4,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,20,34,DEN,0,0,0.5,0.0,12.5,,4.5
2016,Regular,2,IND,Jack Doyle,TE,4,5,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0,20,34,DEN,0,0,0.8,0.0,9.25,,7.7
2016,Regular,2,DET,Eric Ebron,TE,4,7,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,15,16,TEN,1,0,0.571428571429,0.0,13.25,,9.3
2016,Regular,2,TEN,Anthony Fasano,TE,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,15,DET,0,0,0.333333333333,0.0,1.0,,1.1
2016,Regular,2,TEN,Delanie Walker,TE,6,6,1,0,0,33,83,0,0,0,0,0,0,0,0,0,0,16,15,DET,0,6,1.0,0.375,13.8333333333,,20.3
2016,Regular,2,TEN,Phillip Supernaw,TE,1,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,16,15,DET,0,0,1.0,0.0,7.0,,1.7
2016,Regular,2,HOU,C.J. Fiedorowicz,TE,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19,12,KC,1,0,1.0,0.0,1.0,,1.1
2016,Regular,2,HOU,Ryan Griffin,TE,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,19,12,KC,1,0,0.5,0.0,5.0,,1.5
2016,Regular,2,HOU,Stephen Anderson,TE,2,3,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,19,12,KC,1,0,0.666666666667,0.0,7.5,,3.5
2016,Regular,2,KC,Travis Kelce,TE,5,7,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,12,19,HOU,0,0,0.714285714286,0.0,6.8,,8.4
2016,Regular,2,LA,Lance Kendricks,TE,4,6,0,0,0,25,61,0,0,0,0,0,0,0,0,0,0,9,3,SEA,1,0,0.666666666667,0.0,15.25,,10.1
2016,Regular,2,SEA,Jimmy Graham,TE,3,4,0,0,0,16,42,0,0,0,0,0,0,0,0,0,0,3,9,LA,0,0,0.75,0.0,14.0,,7.2
2016,Regular,2,SEA,Luke Willson,TE,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,9,LA,0,0,1.0,0.0,6.0,,1.6
2016,Regular,2,GB,Jared Cook,TE,4,6,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,14,17,MIN,0,0,0.666666666667,0.0,7.75,,7.1
2016,Regular,2,GB,Richard Rodgers,TE,2,2,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,14,17,MIN,0,0,1.0,0.0,12.5,,4.5
2016,Regular,2,MIN,Kyle Rudolph,TE,3,8,1,0,0,3,31,0,0,0,0,0,0,0,0,0,0,17,14,GB,1,6,0.375,0.352941176471,10.3333333333,,12.1
2016,Regular,2,MIA,Dion Sims,TE,1,1,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,24,31,NE,0,0,1.0,0.0,21.0,,3.1
2016,Regular,2,MIA,Jordan Cameron,TE,5,7,1,0,0,27,49,0,0,0,0,0,0,0,0,0,0,24,31,NE,0,6,0.714285714286,0.25,9.8,,15.9
2016,Regular,2,NE,Martellus Bennett,TE,5,6,1,0,0,95,114,0,0,0,0,0,0,0,0,0,0,31,24,MIA,1,6,0.833333333333,0.193548387097,22.8,,25.4
2016,Regular,2,NO,Coby Fleener,TE,2,8,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,13,16,NYG,0,0,0.25,0.0,14.5,,4.9
2016,Regular,2,NYG,Larry Donnell,TE,4,5,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,16,13,NO,1,0,0.8,0.0,6.0,,6.4
2016,Regular,2,NYG,Will Tye,TE,2,3,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,16,13,NO,1,0,0.666666666667,0.0,5.0,,3.0
2016,Regular,2,ATL,Austin Hooper,TE,3,3,0,0,0,22,84,0,0,0,0,0,0,0,0,0,0,35,28,OAK,0,0,1.0,0.0,28.0,,11.4
2016,Regular,2,ATL,Jacob Tamme,TE,5,8,1,0,0,45,75,0,0,0,0,0,0,0,0,0,0,35,28,OAK,0,6,0.625,0.171428571429,15.0,,18.5
2016,Regular,2,ATL,Levine Toilolo,TE,2,2,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,35,28,OAK,0,0,1.0,0.0,10.5,,4.1
2016,Regular,2,OAK,Clive Walford,TE,6,7,1,0,0,14,50,0,0,0,0,0,0,0,0,0,0,28,35,ATL,1,6,0.857142857143,0.214285714286,8.33333333333,,17.0
2016,Regular,2,OAK,Lee Smith,TE,4,4,0,0,0,27,24,0,0,0,0,0,0,0,0,0,0,28,35,ATL,1,0,1.0,0.0,6.0,,6.4
2016,Regular,2,CIN,C.J. Uzomah,TE,3,8,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,16,24,PIT,0,0,0.375,0.0,3.0,,3.9
2016,Regular,2,CIN,Tyler Kroft,TE,3,4,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,16,24,PIT,0,0,0.75,0.0,11.6666666667,,6.5
2016,Regular,2,PIT,David Johnson,TE,1,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,24,16,CIN,1,0,1.0,0.0,5.0,,1.5
2016,Regular,2,PIT,Jesse James,TE,3,5,1,0,0,3,29,0,0,0,0,0,0,0,0,0,0,24,16,CIN,1,6,0.6,0.25,9.66666666667,,11.9
2016,Regular,2,PIT,Xavier Grimble,TE,2,4,1,0,0,6,26,0,0,0,0,0,0,0,0,0,0,24,16,CIN,1,6,0.5,0.25,13.0,,10.6
2016,Regular,2,JAC,Julius Thomas,TE,4,7,0,0,0,31,71,0,0,0,0,0,0,0,0,0,0,14,38,SD,0,0,0.571428571429,0.0,17.75,,11.1
2016,Regular,2,JAC,Marcedes Lewis,TE,2,3,1,0,0,9,17,0,0,0,0,0,0,0,0,0,0,14,38,SD,0,6,0.666666666667,0.428571428571,8.5,,9.7
2016,Regular,2,SD,Antonio Gates,TE,3,5,1,0,0,8,15,0,0,0,0,0,0,0,0,0,0,38,14,JAC,1,6,0.6,0.157894736842,5.0,,10.5
2016,Regular,2,DAL,Geoff Swaim,TE,2,2,0,0,0,34,29,0,0,0,0,0,0,0,0,0,0,27,23,WAS,0,0,1.0,0.0,14.5,,4.9
2016,Regular,2,DAL,Jason Witten,TE,3,4,0,0,0,42,51,0,0,0,0,0,0,0,0,0,0,27,23,WAS,0,0,0.75,0.0,17.0,,8.1
2016,Regular,2,WAS,Jordan Reed,TE,5,7,0,0,0,17,70,0,0,0,0,0,0,0,0,0,0,23,27,DAL,1,0,0.714285714286,0.0,14.0,,12.0
2016,Regular,2,WAS,Vernon Davis,TE,5,5,0,0,0,31,51,0,0,0,0,0,0,0,0,0,0,23,27,DAL,1,0,1.0,0.0,10.2,,10.1
2016,Preseason,3,BAL,Crockett Gillmore,TE,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,30,9,DET,1,0,1.0,0.0,2.0,,1.2
2016,Preseason,3,DET,Cole Wick,TE,2,2,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,9,30,BAL,0,0,1.0,0.0,10.0,,4.0
2016,Preseason,3,CAR,Ed Dickson,TE,2,5,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,17,19,NE,1,0,0.4,0.0,5.0,,3.0
2016,Preseason,3,NE,A.J. Derby,TE,1,3,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,19,17,CAR,0,0,0.333333333333,0.0,20.0,,3.0
2016,Preseason,3,NE,Bryce Williams,TE,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,17,CAR,0,0,1.0,0.0,0.0,,1.0
2016,Preseason,3,CHI,Rob Housler,TE,1,1,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,7,23,KC,1,0,1.0,0.0,17.0,,2.7
2016,Preseason,3,KC,Demetrius Harris,TE,2,2,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,23,7,CHI,0,0,1.0,0.0,13.5,,4.7
2016,Preseason,3,KC,James O'Shaughnessy,TE,2,3,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,23,7,CHI,0,0,0.666666666667,0.0,5.5,,3.1
2016,Preseason,3,KC,Ross Travis,TE,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,7,CHI,0,0,0.5,0.0,1.0,,1.1
2016,Preseason,3,KC,Travis Kelce,TE,3,3,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,23,7,CHI,0,0,1.0,0.0,12.3333333333,,6.7
2016,Preseason,3,DEN,Virgil Green,TE,3,3,1,0,0,4,14,0,0,0,0,0,0,0,0,0,0,17,9,UNK,1,6,1.0,0.352941176471,4.66666666667,,10.4
2016,Preseason,3,UNK,Lance Kendricks,TE,3,3,0,0,0,20,36,0,0,0,0,0,0,0,0,0,0,9,17,DEN,0,0,1.0,0.0,12.0,,6.6
2016,Preseason,3,UNK,Temarrick Hemingway,TE,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,9,17,DEN,0,0,0.25,0.0,3.0,,1.3
2016,Preseason,3,UNK,Tyler Higbee,TE,1,6,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,9,17,DEN,0,0,0.166666666667,0.0,11.0,,2.1
2016,Preseason,3,ARI,Darren Fells,TE,2,3,0,0,0,28,44,0,0,0,0,0,0,0,0,0,0,24,34,HOU,0,0,0.666666666667,0.0,22.0,,6.4
2016,Preseason,3,ARI,Ifeanyi Momah,TE,1,2,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,24,34,HOU,0,0,0.5,0.0,8.0,,1.8
2016,Preseason,3,ARI,Jermaine Gresham,TE,1,2,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,24,34,HOU,0,0,0.5,0.0,10.0,,2.0
2016,Preseason,3,HOU,C.J. Fiedorowicz,TE,1,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,34,24,ARI,1,0,1.0,0.0,7.0,,1.7
2016,Preseason,3,HOU,Ryan Griffin,TE,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,34,24,ARI,1,0,1.0,0.0,7.0,,1.7
2016,Preseason,3,IND,Erik Swoope,TE,1,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,23,33,PHI,1,0,1.0,0.0,9.0,,1.9
2016,Preseason,3,PHI,Chris Pantale,TE,2,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,33,23,IND,0,0,1.0,0.0,3.5,,2.7
2016,Preseason,3,PHI,Trey Burton,TE,5,5,1,0,0,11,35,0,0,0,0,0,0,0,0,0,0,33,23,IND,0,6,1.0,0.181818181818,7.0,,14.5
2016,Preseason,3,PHI,Zach Ertz,TE,5,5,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,33,23,IND,0,0,1.0,0.0,5.0,,7.5
2016,Preseason,3,CIN,C.J. Uzomah,TE,1,3,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,21,26,JAC,0,0,0.333333333333,0.0,10.0,,2.0
2016,Preseason,3,CIN,Matt Lengel,TE,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,21,26,JAC,0,0,1.0,0.0,2.0,,1.2
2016,Preseason,3,JAC,Julius Thomas,TE,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,26,21,CIN,1,0,0.5,0.0,4.0,,1.4
2016,Preseason,3,ATL,Austin Hooper,TE,5,5,0,0,0,17,50,1,0,0,0,0,0,0,0,0,0,6,17,MIA,0,0,1.0,0.0,10.0,,9.0
2016,Preseason,3,ATL,Jacob Tamme,TE,2,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,6,17,MIA,0,0,0.666666666667,0.0,8.0,,3.6
2016,Preseason,3,ATL,Josh Perkins,TE,2,4,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,6,17,MIA,0,0,0.5,0.0,12.5,,4.5
2016,Preseason,3,MIA,Dion Sims,TE,1,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,17,6,ATL,1,0,1.0,0.0,9.0,,1.9
2016,Preseason,3,MIA,Dominique Jones,TE,2,2,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,17,6,ATL,1,0,1.0,0.0,5.5,,3.1
2016,Preseason,3,MIA,Jordan Cameron,TE,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,6,ATL,1,0,0.25,0.0,6.0,,1.6
2016,Preseason,3,MIN,David Morgan,TE,2,2,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,23,10,SD,1,0,1.0,0.0,8.5,,3.7
2016,Preseason,3,MIN,Kyle Rudolph,TE,3,5,1,0,0,16,56,1,0,0,0,0,0,0,0,0,0,23,10,SD,1,6,0.6,0.260869565217,18.6666666667,,13.6
2016,Preseason,3,MIN,MyCole Pruitt,TE,1,1,0,0,0,12,11,1,0,0,0,0,0,0,0,0,0,23,10,SD,1,0,1.0,0.0,11.0,,1.1
2016,Preseason,3,SD,Hunter Henry,TE,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,23,MIN,0,0,1.0,0.0,7.0,,1.7
2016,Preseason,3,NO,Chris Manhertz,TE,1,1,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,14,27,PIT,1,0,1.0,0.0,12.0,,2.2
2016,Preseason,3,NO,Coby Fleener,TE,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,27,PIT,1,0,0.25,0.0,4.0,,1.4
2016,Preseason,3,NO,Garrett Griffin,TE,1,1,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,14,27,PIT,1,0,1.0,0.0,14.0,,2.4
2016,Preseason,3,PIT,David Johnson,TE,2,2,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,27,14,NO,0,0,1.0,0.0,6.0,,3.2
2016,Preseason,3,PIT,Jesse James,TE,4,5,1,0,0,16,25,0,0,0,0,0,0,0,0,0,0,27,14,NO,0,6,0.8,0.222222222222,6.25,,12.5
2016,Preseason,3,PIT,Xavier Grimble,TE,2,3,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,27,14,NO,0,0,0.666666666667,0.0,13.0,,4.6
2016,Preseason,3,NYG,Jerell Adams,TE,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,21,20,NYJ,0,0,0.5,0.0,14.0,,2.4
2016,Preseason,3,NYG,Larry Donnell,TE,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21,20,NYJ,0,0,0.5,0.0,8.0,,1.8
2016,Preseason,3,NYG,Will Tye,TE,2,2,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,21,20,NYJ,0,0,1.0,0.0,-1.0,,1.8
2016,Preseason,3,NYJ,Brandon Bostick,TE,1,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,20,21,NYG,1,0,1.0,0.0,9.0,,1.9
2016,Preseason,3,OAK,Ryan O'Malley,TE,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,27,TEN,1,0,1.0,0.0,3.0,,1.3
2016,Preseason,3,TEN,Alex Ellis,TE,2,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,27,14,OAK,0,0,1.0,0.0,11.0,,4.2
2016,Preseason,3,TEN,Anthony Fasano,TE,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,27,14,OAK,0,0,1.0,0.0,13.0,,2.3
2016,Preseason,3,TEN,Phillip Supernaw,TE,1,3,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,27,14,OAK,0,0,0.333333333333,0.0,7.0,,1.7
2016,Preseason,3,DAL,Austin Traylor,TE,2,3,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,17,27,SEA,0,0,0.666666666667,0.0,7.5,,3.5
2016,Preseason,3,DAL,Gavin Escobar,TE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,27,SEA,0,0,1.0,0.0,0.0,,1.0
2016,Preseason,3,DAL,Geoff Swaim,TE,5,5,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,17,27,SEA,0,0,1.0,0.0,3.4,,6.7
2016,Preseason,3,DAL,Jason Witten,TE,1,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,27,SEA,0,6,1.0,0.352941176471,17.0,,8.7
2016,Preseason,3,SEA,Brandon Williams,TE,2,2,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,27,17,DAL,1,0,1.0,0.0,7.5,,3.5
2016,Preseason,3,SEA,Luke Willson,TE,1,1,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,27,17,DAL,1,0,1.0,0.0,18.0,,2.8
2016,Preseason,3,GB,Jared Cook,TE,4,5,0,0,0,33,54,0,0,0,0,0,0,0,0,0,0,21,10,SF,0,0,0.8,0.0,13.5,,9.4
2016,Preseason,3,GB,Justin Perillo,TE,2,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,21,10,SF,0,0,1.0,0.0,4.5,,2.9
2016,Preseason,3,GB,Richard Rodgers,TE,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,21,10,SF,0,0,1.0,0.0,8.0,,1.8
2016,Preseason,3,SF,Blake Bell,TE,2,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,21,GB,1,0,1.0,0.0,12.5,,4.5
2016,Preseason,3,SF,Garrett Celek,TE,2,2,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,10,21,GB,1,0,1.0,0.0,7.0,,3.4
2016,Preseason,3,SF,Vance McDonald,TE,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,21,GB,1,0,0.25,0.0,2.0,,1.2
2016,Preseason,3,CLE,Connor Hamlett,TE,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,30,TB,0,0,1.0,0.0,9.0,,1.9
2016,Preseason,3,CLE,Gary Barnidge,TE,2,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,13,30,TB,0,0,0.666666666667,0.0,3.0,,2.6
2016,Preseason,3,TB,Alan Cross,TE,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,13,CLE,1,0,1.0,0.0,8.0,,1.8
2016,Preseason,3,TB,Austin Seferian-Jenkins,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,13,CLE,1,0,1.0,0.0,5.0,,1.5
2016,Preseason,3,BUF,Blake Annen,TE,1,2,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,16,21,WAS,0,0,0.5,0.0,23.0,,3.3
